nama_jabatan;jf_id;sub_jabatan_id;sub_jabatan_nama;rekom
(Dokter Pendidik Klinis)Dokter Sub Spesialis Orthopaedi dan Traumatologi-Orthopedic Oncology Ahli Madya ;8ae482893580790801358a1ce498491c;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Orthopaedi dan Traumatologi-Orthopedic Oncology Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Orthopaedi dan Traumatologi-Orthopedic Oncology Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Orthopaedi dan Traumatologi-Pediatric Orthopedic;;2433;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Orthopaedi dan Traumatologi-Pediatric Orthopedic Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Orthopaedi dan Traumatologi-Pediatric Orthopedic Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Orthopaedi dan Traumatologi-Pediatric Orthopedic Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Orthopaedi dan Traumatologi-Pediatric Orthopedic Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Asma dan PPOK;;2518;;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Asma dan PPOK Ahli Utama;8ae482893580790801358a1d4e894924;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Asma dan PPOK Ahli Madya ;8ae482893580790801358a1ce498491c;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Asma dan PPOK Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Asma dan PPOK Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Onkologi Toraks;;2517;;5
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Onkologi Toraks Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Onkologi Toraks Ahli Madya ;8ae482893580790801358a1ce498491c;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Onkologi Toraks Ahli Muda ;8ae482893580790801358a1c75124915;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Onkologi Toraks Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Pulmonologi Intervensi dan Gawat Darurat Napas;;2519;;6
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Pulmonologi Intervensi dan Gawat Darurat Napas Ahli Utama;8ae482893580790801358a1d4e894924;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Pulmonologi Intervensi dan Gawat Darurat Napas Ahli Madya ;8ae482893580790801358a1ce498491c;;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Pulmonologi Intervensi dan Gawat Darurat Napas Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Paru-Pulmonologi Intervensi dan Gawat Darurat Napas Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Hemato-limfoid Endokrin;;2442;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Hemato-limfoid Endokrin Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Hemato-limfoid Endokrin Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Hemato-limfoid Endokrin Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Hemato-limfoid Endokrin Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Kardiovaskuler Respirasi dan Mediastinum;;2443;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Kardiovaskuler Respirasi dan Mediastinum Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Kardiovaskuler Respirasi dan Mediastinum Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Kardiovaskuler Respirasi dan Mediastinum Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Kardiovaskuler Respirasi dan Mediastinum Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Obstetri Ginekologi Payudara;;2446;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Obstetri Ginekologi Payudara Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Obstetri Ginekologi Payudara Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Obstetri Ginekologi Payudara Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Obstetri Ginekologi Payudara Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Uropatologi Reproduksi Laki-laki;;2449;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Uropatologi Reproduksi Laki-laki Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Uropatologi Reproduksi Laki-laki Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Uropatologi Reproduksi Laki-laki Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Anatomi-Uropatologi Reproduksi Laki-laki Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Bank Darah dan Kedokteran Transfusi;;2450;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Bank Darah dan Kedokteran Transfusi Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Bank Darah dan Kedokteran Transfusi Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Bank Darah dan Kedokteran Transfusi Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Bank Darah dan Kedokteran Transfusi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Endokrinologi dan Metabolisme;;2451;;10
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Endokrinologi dan Metabolisme Ahli Utama;8ae482893580790801358a1d4e894924;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Endokrinologi dan Metabolisme Ahli Madya ;8ae482893580790801358a1ce498491c;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Endokrinologi dan Metabolisme Ahli Muda ;8ae482893580790801358a1c75124915;;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Endokrinologi dan Metabolisme Ahli Pertama;8ae482893580790801358a1bdc22490a;;;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Hematologi;;2452;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Hematologi Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Hematologi Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Hematologi Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Hematologi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Hepatogastroenterologi;;2453;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Hepatogastroenterologi Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Hepatogastroenterologi Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Hepatogastroenterologi Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Hepatogastroenterologi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Imunologi;;2454;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Imunologi Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Imunologi Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Imunologi Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Imunologi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Infeksi;;2455;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Infeksi Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Infeksi Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Infeksi Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Infeksi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Kardioserebrovaskular;;2456;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Kardioserebrovaskular Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Kardioserebrovaskular Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Kardioserebrovaskular Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Kardioserebrovaskular Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Nefrologi;;2457;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Nefrologi Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Nefrologi Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Nefrologi Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Nefrologi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Onkologi;;2458;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Onkologi Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Onkologi Ahli Madya ;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Onkologi Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Patologi Klinik-Onkologi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Alergi Immunologi Klinik;;2459;;10
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Alergi Immunologi Klinik Ahli Utama;8ae482893580790801358a1d4e894924;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Alergi Immunologi Klinik Ahli Madya ;8ae482893580790801358a1ce498491c;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Alergi Immunologi Klinik Ahli Muda ;8ae482893580790801358a1c75124915;;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Alergi Immunologi Klinik Ahli Pertama;8ae482893580790801358a1bdc22490a;;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Endokrin Metabolik dan Diabetes;;2460;;10
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Endokrin Metabolik dan Diabetes Ahli Utama;8ae482893580790801358a1d4e894924;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Endokrin Metabolik dan Diabetes Ahli Madya ;8ae482893580790801358a1ce498491c;;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Endokrin Metabolik dan Diabetes Ahli Muda ;8ae482893580790801358a1c75124915;;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Endokrin Metabolik dan Diabetes Ahli Pertama;8ae482893580790801358a1bdc22490a;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Gastroenterohepatologi;;2461;;15
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Gastroenterohepatologi Ahli Utama;8ae482893580790801358a1d4e894924;;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Gastroenterohepatologi Ahli Madya ;8ae482893580790801358a1ce498491c;;;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Gastroenterohepatologi Ahli Muda ;8ae482893580790801358a1c75124915;;;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Gastroenterohepatologi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Ginjal Hipertensi;;2463;;9
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Ginjal Hipertensi Ahli Utama;8ae482893580790801358a1d4e894924;;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Ginjal Hipertensi Ahli Madya ;8ae482893580790801358a1ce498491c;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Ginjal Hipertensi Ahli Muda ;8ae482893580790801358a1c75124915;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Ginjal Hipertensi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Hematologi-Onkologi Medik;;2464;;8
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Hematologi-Onkologi Medik Ahli Utama;8ae482893580790801358a1d4e894924;; ;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Hematologi-Onkologi Medik Ahli Madya ;8ae482893580790801358a1ce498491c;;;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Hematologi-Onkologi Medik Ahli Muda ;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Hematologi-Onkologi Medik Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Kardiovaskular;;2466;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Kardiovaskular Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Kardiovaskular Ahli Madya ;8ae482893580790801358a1ce498491c;; ;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Kardiovaskular Ahli Muda;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Kardiovaskular Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Penyakit Tropik-Infeksi;;891;;12
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Penyakit Tropik-Infeksi Ahli Utama;8ae482893580790801358a1d4e894924;;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Penyakit Tropik-Infeksi Ahli Madya ;8ae482893580790801358a1ce498491c;;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Penyakit Tropik-Infeksi Ahli Muda;8ae482893580790801358a1c75124915;;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Penyakit Tropik-Infeksi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Pulmonologi;;2469;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Pulmonologi Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Pulmonologi Ahli Madya;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Pulmonologi Ahli Muda;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Pulmonologi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Reumatologi;;2470;;8
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Reumatologi Ahli Utama;8ae482893580790801358a1d4e894924;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Reumatologi Ahli Madya;8ae482893580790801358a1ce498491c;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Reumatologi Ahli Muda;8ae482893580790801358a1c75124915;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Penyakit Dalam-Reumatologi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Neuroradiologi dan Kepala Leher;;943;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Neuroradiologi dan Kepala Leher Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Neuroradiologi dan Kepala Leher Ahli Madya;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Neuroradiologi dan Kepala Leher Ahli Muda;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Neuroradiologi dan Kepala Leher Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Abdomen;;2473;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Abdomen Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Abdomen Ahli Madya;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Abdomen Ahli Muda;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Abdomen Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Anak;;938;;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Anak Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Anak Ahli Madya;8ae482893580790801358a1ce498491c;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Anak Ahli Muda;8ae482893580790801358a1c75124915;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Anak Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Intervensional;;2475;;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Intervensional Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Intervensional Ahli Madya;8ae482893580790801358a1ce498491c;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Intervensional Ahli Muda;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Intervensional Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Payudara dan Reproduksi Perempuan;;1075;;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Payudara dan Reproduksi Perempuan Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Payudara dan Reproduksi Perempuan Ahli Madya;8ae482893580790801358a1ce498491c;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Payudara dan Reproduksi Perempuan Ahli Muda;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Payudara dan Reproduksi Perempuan Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Thorax;;;;2
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Thorax Ahli Utama;8ae482893580790801358a1d4e894924;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Thorax Ahli Madya;8ae482893580790801358a1ce498491c;;;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Thorax Ahli Muda;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Radiologi-Radiologi Thorax Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Bronkoesofagologi;;913;;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Bronkoesofagologi Ahli Utama;8ae482893580790801358a1d4e894924;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Bronkoesofagologi Ahli Madya;8ae482893580790801358a1ce498491c;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Bronkoesofagologi Ahli Muda;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Bronkoesofagologi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Onkologi Kepala Leher;;2494;;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Onkologi Kepala Leher Ahli Utama;8ae482893580790801358a1d4e894924;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Onkologi Kepala Leher Ahli Madya;8ae482893580790801358a1ce498491c;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Onkologi Kepala Leher Ahli Muda;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Onkologi Kepala Leher Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Otologi;;907;;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Otologi Ahli Utama;8ae482893580790801358a1d4e894924;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Otologi Ahli Madya;8ae482893580790801358a1ce498491c;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Otologi Ahli Muda;8ae482893580790801358a1c75124915;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis THT-Otologi Ahli Pertama;8ae482893580790801358a1bdc22490a;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Urologi-Onkologi;;1078;;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis Urologi-Onkologi Ahli Utama;8ae482893580790801358a1d4e894924;;;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Urologi-Onkologi Ahli Madya;8ae482893580790801358a1ce498491c;;;1
